START_DATE,END_DATE,START,STOP,MILES,PURPOSE
15/06/2024 16:32,15/06/2024 16:54,Issy-les-Moulineaux,Saint-Denis,3.42,Customer Visit
15/08/2024 14:34,15/08/2024 15:18,Saint-Priest,Caluire-et-Cuire,14.33,Business
05/10/2024 19:04,05/10/2024 19:48,Nanterre,Créteil,12.65,Business
31/05/2024 17:38,31/05/2024 17:58,Boulogne-Billancourt,Boulogne-Billancourt,4.19,Meal/Entertain
15/02/2024 09:43,15/02/2024 10:22,Vitrolles,La Ciotat,8.33,Meeting
08/05/2024 16:49,08/05/2024 17:12,La Ciotat,Salon-de-Provence,7.12,Commute
20/01/2024 09:56,20/01/2024 10:35,Lisbon,Cascais,12.29,Shopping
20/09/2024 12:17,20/09/2024 12:29,Paris,Nanterre,4.54,Business
10/09/2024 14:24,10/09/2024 14:57,Créteil,Saint-Denis,12.27,Business
20/11/2024 16:44,20/11/2024 17:07,Martigues,La Ciotat,8.66,Commute
15/03/2024 22:23,15/03/2024 22:48,Pozuelo de Alarcón,Móstoles,3.36,Airport
27/08/2024 18:44,27/08/2024 19:03,Caluire-et-Cuire,Saint-Priest,5.23,Meal/Entertain
09/11/2024 15:50,09/11/2024 16:11,Madrid,Móstoles,3.88,Meeting
28/03/2024 19:08,28/03/2024 19:44,Loures,Oeiras,7.01,Meeting
16/01/2024 14:15,16/01/2024 14:54,Saint-Priest,Bron,17.14,Airport
26/12/2024 19:23,26/12/2024 19:44,Caluire-et-Cuire,Oullins,2.65,Customer Visit
26/09/2024 15:52,26/09/2024 16:00,Villeurbanne,Caluire-et-Cuire,1.71,Commute
17/07/2024 09:56,17/07/2024 10:40,Issy-les-Moulineaux,Boulogne-Billancourt,13.06,Commute
17/03/2024 12:12,17/03/2024 12:30,Créteil,Créteil,2.06,Meeting
10/10/2024 16:43,10/10/2024 17:05,Boulogne-Billancourt,Saint-Denis,4.76,Business
01/05/2024 16:44,01/05/2024 17:29,Issy-les-Moulineaux,Boulogne-Billancourt,14.67,Business
06/03/2024 13:17,06/03/2024 13:32,Saint-Denis,Nanterre,5.58,Business
22/01/2024 10:02,22/01/2024 10:21,Caluire-et-Cuire,Lyon,2.41,Airport
28/08/2024 18:07,28/08/2024 18:33,Boulogne-Billancourt,Versailles,4.89,Meeting
15/06/2024 06:28,15/06/2024 06:56,Saint-Priest,Oullins,12.56,Customer Visit
31/05/2024 15:26,31/05/2024 15:39,Issy-les-Moulineaux,Issy-les-Moulineaux,5.21,Commute
27/01/2024 10:26,27/01/2024 10:53,Vitrolles,Aubagne,7.62,Meeting
11/03/2024 21:26,11/03/2024 21:40,Versailles,Créteil,3.21,Business
05/05/2024 18:36,05/05/2024 19:08,Marseille,La Ciotat,4.36,Business
15/10/2024 20:23,15/10/2024 21:07,Getafe,Móstoles,12.96,Business
04/02/2024 16:43,04/02/2024 17:10,Bron,Lyon,4.8,Business
14/07/2024 11:46,14/07/2024 12:03,Issy-les-Moulineaux,Nanterre,4.7,Shopping
21/03/2024 18:50,21/03/2024 19:06,Salon-de-Provence,Aix-en-Provence,5.29,Airport
05/03/2024 10:32,05/03/2024 11:02,Nanterre,Saint-Denis,10.89,Errand
04/10/2024 23:56,05/10/2024 00:34,Aix-en-Provence,Marseille,9.91,Commute
26/03/2024 19:36,26/03/2024 19:46,Villeurbanne,Villeurbanne,3.97,Meal/Entertain
17/10/2024 19:52,17/10/2024 20:21,Créteil,Madri$d,6.35,Commute
24/08/2024 12:28,24/08/2024 12:56,Leganés,Pozuelo de Alarcón,7.33,Business
02/09/2024 20:29,02/09/2024 20:58,Caluire-et-Cuire,Vénissieux,8.88,Commute
19/03/2024 23:19,19/03/2024 23:55,Villeurbanne,Saint-Priest,8.53,Meal/Entertain
12/08/2024 06:00,12/08/2024 06:57,Getafe,Leganés,13.88,Commute
06/01/2024 12:04,06/01/2024 12:29,Saint-Denis,Paris,4.25,Meeting
04/03/2024 11:48,04/03/2024 12:41,Vénissieux,Saint-Priest,11.86,Business
23/07/2024 06:05,23/07/2024 06:21,Vénissieux,Bron,3.06,Business
20/09/2024 18:31,20/09/2024 19:05,Martigues,Marseille,8.17,Business
26/05/2024 07:18,26/05/2024 07:39,Versailles,Paris,8.45,Commute
08/12/2024 07:20,08/12/2024 07:38,Vénissieux,Saint-Priest,3.43,Commute
11/09/2024 23:47,12/09/2024 00:19,Sintra,Lisbon,13.3,Customer Visit
12/11/2024 11:02,12/11/2024 11:15,Paris,Paris,1.64,Airport
02/11/2024 19:20,02/11/2024 19:53,Versailles,Créteil,9.78,Meeting
14/12/2024 14:42,14/12/2024 15:05,Vénissieux,Villeurbanne,3.57,Airport
06/04/2024 13:29,06/04/2024 13:48,Nanterre,Nanterre,2.25,Business
28/02/2024 18:49,28/02/2024 19:27,Pozuelo de Alarcón,Alcorcón,9.79,Commute
23/09/2024 15:39,23/09/2024 15:53,Versailles,Saint-Denis,4.17,Customer Visit
28/03/2024 15:47,28/03/2024 16:10,Nanterre,Paris,5.41,Meeting
04/05/2024 16:09,04/05/2024 16:24,Nanterre,Nanterre,1.87,Commute
08/05/2024 19:43,08/05/2024 20:01,Paris,Paris,6.2,Meal/Entertain
22/10/2024 19:07,22/10/2024 19:23,Saint-Priest,Villeurbanne,6.21,Commute
21/01/2024 10:09,21/01/2024 10:19,Alcorcón,Getafe,4.46,Errand
18/06/2024 15:34,18/06/2024 15:46,Saint-Denis,Versailles,2.88,Business
24/05/2024 21:43,24/05/2024 22:26,Bron,Saint-Priest,13.22,Errand
23/02/2024 21:46,23/02/2024 22:04,Nanterre,Versailles,3.11,Shopping
18/05/2024 17:51,18/05/2024 18:27,Oullins,Lyon,8.36,Meeting
12/11/2024 20:37,12/11/2024 21:18,Versailles,Saint-Denis,10.31,Meeting
03/01/2024 09:58,03/01/2024 10:04,Oeiras,Cascais,0.8,Business
04/11/2024 19:11,04/11/2024 19:32,La Ciotat,Aix-en-Provence,7.76,Airport
22/05/2024 22:18,22/05/2024 22:36,Loures,Oeiras,6.06,Business
28/07/2024 23:51,29/07/2024 00:22,Créteil,Nanterre,10.88,
09/05/2024 22:01,09/05/2024 23:09,Aix-en-Provence,Marseille,16.53,Commute
13/08/2024 11:51,13/08/2024 12:12,Paris,Paris,4.56,Business
29/06/2024 19:12,29/06/2024 19:31,Aubagne,Aubagne,1.46,Errand
06/09/2024 23:48,07/09/2024 00:01,Créteil,Créteil,2.97,Meeting
24/07/2024 18:14,24/07/2024 18:53,Vénissieux,Bron,8.29,Commute
08/02/2024 11:58,08/02/2024 12:33,Madrid,Getafe,12.99,Commute
06/11/2024 22:48,06/11/2024 23:14,Caluire-et-Cuire,Caluire-et-Cuire,5.57,Meeting
23/01/2024 13:05,23/01/2024 13:19,Fuenlabrada,Leganés,4.64,Commute
09/01/2024 12:55,09/01/2024 13:32,Saint-Denis,Versailles,14.65,Airport
04/10/2024 16:11,04/10/2024 16:26,Vénissieux,Vénissieux,0.8,Business
25/04/2024 14:28,25/04/2024 15:23,Marseille,Vitrolles,11.73,Commute
24/06/2024 19:11,24/06/2024 19:46,Boulogne-Billancourt,Nanterre,10.08,Commute
18/06/2024 12:21,18/06/2024 12:35,Pozuelo de Alarcón,Alcorcón,5.34,Business
17/08/2024 06:19,17/08/2024 06:45,Lyon,Caluire-et-Cuire,9.67,Meeting
23/09/2024 13:37,23/09/2024 14:26,Créteil,Nanterre,14.79,Errand
25/10/2024 19:40,25/10/2024 19:51,Loures,Loures,4.08,Commute
22/05/2024 22:42,22/05/2024 23:25,Alcorcón,Móstoles,15.67,Commute
06/02/2024 11:18,06/02/2024 11:27,Aubagne,Aix-en-Provence,0.8,Meeting
25/10/2024 14:10,25/10/2024 14:37,Saint-Priest,Madri$d,5.95,Shopping
25/01/2024 13:55,25/01/2024 14:15,Saint-Denis,Boulogne-Billancourt,4.53,Shopping
05/08/2024 23:39,05/08/2024 23:50,Paris,Créteil,0.8,Commute
23/05/2024 12:20,23/05/2024 12:32,Lyon,Marse!lle,1.64,Business
08/08/2024 17:29,08/08/2024 17:51,Aubagne,Aubagne,3.26,Commute
14/01/2024 16:20,14/01/2024 16:48,Leganés,Alcorcón,6.78,Meal/Entertain
13/10/2024 13:39,13/10/2024 14:14,Aix-en-Provence,Salon-de-Provence,10.43,Errand
08/12/2024 22:41,08/12/2024 23:12,Créteil,Nanterre,9.61,Shopping
10/07/2024 21:18,10/07/2024 21:49,Aubagne,Marseille,12.83,Commute
14/01/2024 22:46,14/01/2024 23:03,Boulogne-Billancourt,Boulogne-Billancourt,3.46,Commute
16/02/2024 11:47,16/02/2024 12:09,Amadora,Cascais,6.22,Business
16/02/2024 11:51,16/02/2024 12:23,Créteil,Saint-Denis,10.88,Meeting
25/10/2024 07:45,25/10/2024 08:48,Aix123,Almada,15.87,Meeting
14/02/2024 23:57,15/02/2024 00:15,Lisbon,Lisbon,2.65,Commute
30/08/2024 08:12,30/08/2024 09:26,Getafe,Pozuelo de Alarcón,20.56,Airport
06/03/2024 09:49,06/03/2024 10:10,Martigues,Par1s,1.49,Business
28/05/2024 15:35,28/05/2024 16:14,Lisb0n,La Ciotat,9.85,Business
21/03/2024 12:07,21/03/2024 12:33,La Ciotat,Martigues,7.08,Customer Visit
22/12/2024 12:06,22/12/2024 12:32,Caluire-et-Cuire,Caluire-et-Cuire,4.38,Meal/Entertain
30/12/2024 08:58,30/12/2024 09:53,Pozuelo de Alarcón,Marse!lle,14.03,Meal/Entertain
13/06/2024 06:07,13/06/2024 06:27,Saint-Denis,Paris,1.57,Commute
08/08/2024 06:31,08/08/2024 06:46,Issy-les-Moulineaux,Boulogne-Billancourt,2.13,Meeting
30/11/2024 20:09,30/11/2024 20:31,Bron,Oullins,4.35,Airport
17/02/2024 07:20,17/02/2024 07:47,Aix-en-Provence,Aix-en-Provence,4.11,Airport
15/04/2024 07:27,15/04/2024 07:59,Oullins,Villeurbanne,8.99,Errand
05/05/2024 10:49,05/05/2024 11:33,Saint-Denis,Versailles,16.19,Airport
03/02/2024 14:41,03/02/2024 14:51,Versailles,Versailles,2.49,Meeting
30/09/2024 21:18,30/09/2024 21:39,Boulogne-Billancourt,Paris,3.53,Commute
09/09/2024 11:09,09/09/2024 11:35,La Ciotat,Salon-de-Provence,10.91,Customer Visit
01/07/2024 16:55,01/07/2024 17:40,Almada,Loures,12.95,Airport
30/04/2024 19:31,30/04/2024 20:21,Saint-Denis,Paris,18.34,Customer Visit
03/05/2024 23:01,03/05/2024 23:21,Marse!lle,Saint-Priest,6.23,Business
16/05/2024 09:25,16/05/2024 09:45,Nanterre,Saint-Denis,1.4,Shopping
03/09/2024 18:02,03/09/2024 18:41,Versailles,Saint-Denis,12.34,Meeting
05/10/2024 09:45,05/10/2024 10:02,Saint-Denis,Saint-Denis,2.09,Commute
11/07/2024 08:05,11/07/2024 08:15,Lyon,Lyon,3.03,Errand
30/03/2024 18:32,30/03/2024 18:58,Marseille,Aubagne,5.1,Errand
14/01/2024 12:18,14/01/2024 12:55,Salon-de-Provence,Aix-en-Provence,13.87,
28/04/2024 06:54,28/04/2024 07:36,Vitrolles,Aubagne,10.92,Business
29/08/2024 14:43,29/08/2024 15:04,Villeurbanne,Villeurbanne,3.76,Customer Visit
07/07/2024 07:37,07/07/2024 07:57,Pozuelo de Alarcón,Getafe,0.8,Business
03/07/2024 07:34,03/07/2024 08:24,Oullins,Vénissieux,15.52,Airport
14/10/2024 14:12,14/10/2024 14:57,Pozuelo de Alarcón,Madrid,9.81,Meeting
22/10/2024 16:56,22/10/2024 17:16,Madrid,Madrid,4.43,Airport
22/12/2024 21:53,22/12/2024 22:21,Nanterre,Créteil,8.47,Customer Visit
04/02/2024 20:13,04/02/2024 20:23,Getafe,Leganés,3.75,Business
09/10/2024 13:52,09/10/2024 14:19,Vitrolles,Aubagne,5.67,Airport
15/08/2024 06:29,15/08/2024 06:46,La Ciotat,Marseille,6.83,Business
18/05/2024 15:35,18/05/2024 15:55,Créteil,Issy-les-Moulineaux,5.77,Business
28/06/2024 10:50,28/06/2024 11:07,Getafe,Pozuelo de Alarcón,4.42,Commute
20/10/2024 23:07,20/10/2024 23:31,Saint-Priest,Villeurbanne,4.76,Meeting
12/02/2024 16:33,12/02/2024 16:52,Nanterre,Issy-les-Moulineaux,1.21,Business
02/01/2024 21:46,02/01/2024 22:31,Marseille,La Ciotat,15.03,Business
11/02/2024 09:37,11/02/2024 10:09,Lyon,Caluire-et-Cuire,6.81,Airport
09/12/2024 22:58,09/12/2024 23:39,Aubagne,Vitrolles,12.1,Business
13/10/2024 21:29,13/10/2024 22:14,Madri$d,Versailles,15.29,Meal/Entertain
11/10/2024 06:35,11/10/2024 06:52,Fuenlabrada,Fuenlabrada,4.46,Customer Visit
08/08/2024 17:58,08/08/2024 18:08,Caluire-et-Cuire,Lyon,3.49,Business
08/12/2024 22:08,08/12/2024 22:33,Almada,Oeiras,4.11,Commute
05/05/2024 21:33,05/05/2024 21:39,Paris,Issy-les-Moulineaux,0.8,Commute
23/10/2024 13:10,23/10/2024 13:46,Saint-Priest,Oullins,9.97,Customer Visit
20/03/2024 19:31,20/03/2024 19:56,Fuenlabrada,Fuenlabrada,2.54,Commute
17/05/2024 16:25,17/05/2024 16:44,Fuenlabrada,Fuenlabrada,3.46,Airport
18/05/2024 21:30,18/05/2024 22:08,Vénissieux,Aix123,9.29,
01/04/2024 18:39,01/04/2024 18:48,Nanterre,Boulogne-Billancourt,3.18,Business
24/04/2024 13:00,24/04/2024 13:47,Issy-les-Moulineaux,Créteil,11.8,Meal/Entertain
26/04/2024 16:05,26/04/2024 16:23,Versailles,Nanterre,7.47,Airport
20/11/2024 06:03,20/11/2024 06:27,Vitrolles,Salon-de-Provence,6.22,Commute
09/09/2024 19:14,09/09/2024 19:42,Getafe,Móstoles,8.81,Business
22/04/2024 21:43,22/04/2024 22:16,Nanterre,Boulogne-Billancourt,9.63,Errand
20/12/2024 15:09,20/12/2024 15:20,Lyon,Lyon,4.02,Business
10/04/2024 09:40,10/04/2024 09:53,Getafe,Madrid,1.85,Business
16/11/2024 06:17,16/11/2024 06:36,Caluire-et-Cuire,Bron,0.8,Errand
03/08/2024 18:34,03/08/2024 18:41,Marse!lle,Martigues,0.8,Commute
22/12/2024 23:50,23/12/2024 00:20,Issy-les-Moulineaux,Nanterre,5.75,Commute
04/11/2024 19:33,04/11/2024 19:47,Nanterre,Nanterre,3.41,Meeting
21/08/2024 20:58,21/08/2024 21:32,Boulogne-Billancourt,Créteil,10.93,Business
24/10/2024 19:22,24/10/2024 19:59,Fuenlabrada,Pozuelo de Alarcón,6.19,Commute
09/12/2024 07:25,09/12/2024 07:49,Martigues,Martigues,2.51,Commute
13/10/2024 17:46,13/10/2024 18:26,Versailles,Nanterre,12.44,Commute
16/10/2024 18:15,16/10/2024 18:54,Saint-Denis,Nanterre,11.57,Commute
01/11/2024 15:00,01/11/2024 15:38,Créteil,Boulogne-Billancourt,12.54,Meeting
19/09/2024 21:13,19/09/2024 21:23,Par1s,Nanterre,2.4,Commute
26/03/2024 17:47,26/03/2024 18:11,Créteil,Créteil,3.75,Business
15/09/2024 20:17,15/09/2024 20:32,Créteil,Boulogne-Billancourt,3.76,Commute
12/01/2024 20:13,12/01/2024 20:55,Créteil,Paris,7.47,Commute
20/09/2024 17:39,20/09/2024 18:03,Vénissieux,Caluire-et-Cuire,7.93,Airport
28/12/2024 17:40,28/12/2024 18:08,Versailles,Créteil,5.6,Commute
21/10/2024 15:16,21/10/2024 15:37,Issy-les-Moulineaux,Boulogne-Billancourt,3.15,Commute
20/10/2024 06:42,20/10/2024 07:22,Aix-en-Provence,Martigues,13.99,Business
14/08/2024 08:37,14/08/2024 08:56,Lisbon,Sintra,3.49,Airport
14/09/2024 07:25,14/09/2024 07:49,Bron,Vénissieux,4.74,Meeting
07/11/2024 11:16,07/11/2024 11:59,Paris,Créteil,13.36,Commute
18/07/2024 07:52,18/07/2024 08:15,Leganés,Móstoles,6.18,Airport
02/06/2024 07:13,02/06/2024 07:32,Saint-Denis,Saint-Denis,2.62,Commute
05/04/2024 11:07,05/04/2024 11:47,Versailles,Créteil,11.9,Commute
30/12/2024 08:40,30/12/2024 09:08,Martigues,Salon-de-Provence,5.27,Airport
09/07/2024 10:54,09/07/2024 11:28,Issy-les-Moulineaux,Nanterre,10.69,Business
22/06/2024 21:12,22/06/2024 21:23,Marseille,Unknown Location,4.4,Business
16/07/2024 08:38,16/07/2024 09:13,Issy-les-Moulineaux,Nanterre,9.74,Meeting
01/07/2024 16:07,01/07/2024 16:34,Villeurbanne,Oullins,6.92,Business
04/01/2024 23:00,04/01/2024 23:27,La Ciotat,Martigues,4.39,Business
25/12/2024 09:38,25/12/2024 10:14,Issy-les-Moulineaux,Boulogne-Billancourt,11.04,Business
15/05/2024 07:42,15/05/2024 08:10,Aix-en-Provence,Marseille,8.78,Business
16/07/2024 10:45,16/07/2024 11:14,Issy-les-Moulineaux,Versailles,4.87,Meeting
08/03/2024 07:41,08/03/2024 08:00,Lyon,Lyon,1.53,Customer Visit
08/08/2024 07:53,08/08/2024 08:09,Oullins,Lyon,3.78,Business
10/11/2024 13:12,10/11/2024 13:44,Fuenlabrada,Pozuelo de Alarcón,10.74,Errand
25/05/2024 16:38,25/05/2024 16:46,Martigues,Aubagne,0.8,Business
19/10/2024 18:55,19/10/2024 19:16,Caluire-et-Cuire,Lyon,3.64,Meeting
03/03/2024 18:50,03/03/2024 19:13,Vénissieux,Vénissieux,4.13,Business
25/12/2024 08:44,25/12/2024 09:07,La Ciotat,Vitrolles,8.24,Errand
16/10/2024 17:01,16/10/2024 17:58,Issy-les-Moulineaux,Marse!lle,16.52,Commute
22/07/2024 19:38,22/07/2024 20:30,Fuenlabrada,Móstoles,16.74,Commute
20/05/2024 08:19,20/05/2024 09:02,Salon-de-Provence,Martigues,10.33,Business
17/11/2024 23:18,17/11/2024 23:36,Saint-Denis,Issy-les-Moulineaux,4.02,Airport
26/05/2024 21:08,26/05/2024 21:54,La Ciotat,Aix-en-Provence,10.17,Shopping
17/12/2024 18:08,17/12/2024 18:36,Nanterre,Saint-Denis,11.55,Meal/Entertain
07/04/2024 15:38,07/04/2024 16:10,Lyon,Caluire-et-Cuire,5.98,Commute
08/07/2024 18:10,08/07/2024 18:49,Sintra,Almada,15.25,Business
16/03/2024 16:09,16/03/2024 16:23,Leganés,Leganés,4.43,Business
24/09/2024 15:38,24/09/2024 16:00,Vénissieux,Caluire-et-Cuire,10.15,Meeting
14/02/2024 12:46,14/02/2024 13:10,Nanterre,Paris,7.13,Commute
05/03/2024 09:00,05/03/2024 09:36,Lisbon,Loures,10.67,Commute
24/11/2024 08:17,24/11/2024 09:00,Sintra,Oeiras,10.97,Errand
21/11/2024 20:56,21/11/2024 21:21,Oullins,Villeurbanne,6.43,Airport
17/02/2024 12:31,17/02/2024 13:15,Saint-Priest,Lyon,8.58,Business
14/12/2024 18:09,14/12/2024 18:30,Martigues,La Ciotat,6.47,Meal/Entertain
30/08/2024 20:18,30/08/2024 20:54,Bron,Saint-Priest,8.65,Commute
14/03/2024 12:47,14/03/2024 13:14,Alcorcón,Pozuelo de Alarcón,3.69,Meal/Entertain
26/08/2024 22:43,26/08/2024 23:19,Vitrolles,Salon-de-Provence,11.03,Business
26/09/2024 11:32,26/09/2024 12:19,Paris,Versailles,14.41,Meeting
10/09/2024 15:20,10/09/2024 15:43,Cascais,Sintra,5.3,Meeting
16/12/2024 12:45,16/12/2024 13:22,Saint-Priest,Lyon,11.51,Business
31/05/2024 08:16,31/05/2024 08:41,Marseille,Salon-de-Provence,10.05,Commute
01/11/2024 18:59,01/11/2024 19:18,Issy-les-Moulineaux,Issy-les-Moulineaux,3.4,Business
03/03/2024 17:14,03/03/2024 17:44,Boulogne-Billancourt,Créteil,6.75,Business
24/01/2024 12:50,24/01/2024 12:59,Saint-Denis,Boulogne-Billancourt,2.28,Business
30/07/2024 08:46,30/07/2024 09:04,Saint-Denis,Issy-les-Moulineaux,2.49,Customer Visit
20/10/2024 10:31,20/10/2024 11:23,Alcorcón,Madrid,22.66,Business
17/04/2024 12:07,17/04/2024 12:17,Villeurbanne,Caluire-et-Cuire,3.71,Meal/Entertain
08/06/2024 22:13,08/06/2024 22:56,Leganés,Madrid,12.87,Airport
25/07/2024 18:26,25/07/2024 18:59,Versailles,Saint-Denis,6.42,Business
08/10/2024 10:07,08/10/2024 10:20,Lyon,Lyon,2.92,Errand
02/10/2024 11:30,02/10/2024 11:51,La Ciotat,La Ciotat,1.63,Commute
03/07/2024 19:36,03/07/2024 20:07,Bron,Villeurbanne,6.07,Airport
28/04/2024 09:11,28/04/2024 09:42,Cascais,Sintra,6.76,Meeting
02/12/2024 15:55,02/12/2024 16:16,Nanterre,Issy-les-Moulineaux,6.93,Meal/Entertain
15/12/2024 08:30,15/12/2024 09:13,Nanterre,Lisb0n,17.6,Commute
23/10/2024 17:59,23/10/2024 18:28,Aix-en-Provence,Aubagne,4.62,Airport
06/05/2024 21:36,06/05/2024 21:51,Saint-Priest,Caluire-et-Cuire,4.57,Business
23/09/2024 21:30,23/09/2024 21:55,Issy-les-Moulineaux,Créteil,3.87,Commute
11/05/2024 08:37,11/05/2024 09:12,Caluire-et-Cuire,Villeurbanne,12.15,Business
08/04/2024 12:38,08/04/2024 13:07,Lisbon,Almada,4.86,Errand
20/06/2024 15:33,20/06/2024 15:52,Bron,Bron,3.44,Meeting
13/05/2024 06:05,13/05/2024 06:30,Marse!lle,Versailles,7.63,Customer Visit
03/09/2024 13:33,03/09/2024 14:15,Oullins,Madri$d,11.71,Commute
19/01/2024 18:07,19/01/2024 18:29,La Ciotat,Salon-de-Provence,2.25,Business
12/08/2024 11:57,12/08/2024 12:29,Boulogne-Billancourt,Nanterre,7.8,Meeting
21/03/2024 21:29,21/03/2024 22:03,Unknown Location,Almada,7.13,Meeting
30/07/2024 06:52,30/07/2024 07:06,Saint-Denis,Saint-Denis,2.74,Airport
25/09/2024 16:43,25/09/2024 17:19,Caluire-et-Cuire,Saint-Priest,13.11,Business
22/12/2024 12:54,22/12/2024 13:11,Bron,Caluire-et-Cuire,3.43,Customer Visit
15/05/2024 16:33,15/05/2024 16:47,Villeurbanne,Vénissieux,0.8,Meeting
27/06/2024 17:53,27/06/2024 18:33,Vénissieux,Oullins,9.04,Airport
03/05/2024 20:31,03/05/2024 20:45,Versailles,Nanterre,4.22,Customer Visit
26/04/2024 14:21,26/04/2024 14:41,Vénissieux,Oullins,2.78,Commute
11/04/2024 23:23,12/04/2024 00:02,Leganés,Madrid,9.24,Meeting
21/05/2024 06:30,21/05/2024 06:51,Saint-Denis,Saint-Denis,2.06,Business
09/06/2024 09:02,09/06/2024 09:29,Oeiras,Oeiras,6.08,Customer Visit
29/05/2024 18:29,29/05/2024 19:05,Caluire-et-Cuire,Saint-Priest,8.58,Business
10/04/2024 21:16,10/04/2024 21:59,Salon-de-Provence,Aubagne,13.38,Errand
15/02/2024 06:11,15/02/2024 06:22,Fuenlabrada,Móstoles,2.88,Business
24/08/2024 21:36,24/08/2024 21:59,Caluire-et-Cuire,Caluire-et-Cuire,2.31,Commute
01/12/2024 17:17,01/12/2024 17:44,Boulogne-Billancourt,Paris,5.34,Commute
05/04/2024 20:01,05/04/2024 20:30,Salon-de-Provence,Vitrolles,10.06,Commute
03/11/2024 11:15,03/11/2024 11:24,Bron,Lyon,2.14,Shopping
02/11/2024 22:19,02/11/2024 23:01,Boulogne-Billancourt,Nanterre,9.27,Commute
15/09/2024 06:31,15/09/2024 06:44,Aix-en-Provence,Vitrolles,0.8,Shopping
16/05/2024 07:31,16/05/2024 07:55,Salon-de-Provence,Martigues,8.62,Customer Visit
26/04/2024 14:33,26/04/2024 14:45,Saint-Denis,Nanterre,1.7,Customer Visit
14/05/2024 10:30,14/05/2024 10:56,Issy-les-Moulineaux,Nanterre,11.13,Errand
11/05/2024 13:47,11/05/2024 14:26,Paris,Créteil,12.14,Customer Visit
22/01/2024 23:35,22/01/2024 23:54,Vitrolles,Martigues,4.58,
24/06/2024 10:27,24/06/2024 11:46,Sintra,Amadora,20.51,Commute
22/04/2024 06:38,22/04/2024 07:00,Nanterre,Nanterre,4.21,Commute
16/01/2024 20:38,16/01/2024 20:47,Issy-les-Moulineaux,Nanterre,2.86,Meal/Entertain
15/03/2024 17:13,15/03/2024 17:50,Oullins,Lyon,10.78,Business
20/12/2024 18:59,20/12/2024 19:11,Paris,Nanterre,2.08,Airport
27/05/2024 20:13,27/05/2024 20:48,Saint-Denis,Issy-les-Moulineaux,11.74,Commute
17/03/2024 14:53,17/03/2024 15:31,Aubagne,Aix-en-Provence,9.17,Shopping
11/03/2024 19:59,11/03/2024 20:36,Saint-Denis,Nanterre,12.0,Customer Visit
17/12/2024 19:49,17/12/2024 20:10,Lyon,Vénissieux,4.16,Meeting
13/11/2024 16:54,13/11/2024 17:32,Vitrolles,Martigues,9.94,Airport
24/05/2024 09:56,24/05/2024 10:36,Lyon,Bron,8.88,Meeting
14/01/2024 20:59,14/01/2024 21:20,Saint-Denis,Saint-Denis,4.63,Shopping
09/02/2024 07:32,09/02/2024 08:14,Oullins,Saint-Priest,11.74,Meeting
09/09/2024 14:23,09/09/2024 14:40,Versailles,Nanterre,0.8,Meeting
28/08/2024 07:01,28/08/2024 07:19,Créteil,Créteil,4.69,Commute
15/05/2024 09:27,15/05/2024 09:52,Leganés,Alcorcón,4.79,Commute
23/04/2024 16:57,23/04/2024 17:31,Par1s,Bron,7.36,Commute
13/12/2024 21:25,13/12/2024 21:51,Vénissieux,Lyon,6.86,Commute
11/09/2024 07:03,11/09/2024 07:32,Almada,Lisbon,10.13,Commute
05/04/2024 09:27,05/04/2024 09:42,Boulogne-Billancourt,Versailles,1.37,Shopping
28/01/2024 23:52,29/01/2024 00:49,Aix-en-Provence,Salon-de-Provence,17.62,Commute
30/08/2024 08:23,30/08/2024 09:02,Issy-les-Moulineaux,Paris,13.09,Business
15/07/2024 07:49,15/07/2024 08:02,Oullins,Oullins,1.9,Commute
06/10/2024 17:41,06/10/2024 18:12,Paris,Saint-Denis,4.29,
23/03/2024 18:18,23/03/2024 18:53,Nanterre,Créteil,9.09,Business
27/10/2024 07:11,27/10/2024 07:55,Créteil,Issy-les-Moulineaux,10.22,Commute
10/11/2024 12:33,10/11/2024 12:39,Móstoles,Alcorcón,0.8,Meeting
19/05/2024 10:47,19/05/2024 11:17,Par1s,Caluire-et-Cuire,7.23,Commute
30/07/2024 15:17,30/07/2024 15:44,Aix-en-Provence,Salon-de-Provence,8.98,Airport
14/08/2024 16:33,14/08/2024 16:55,Aix-en-Provence,Vitrolles,3.72,Commute
05/06/2024 14:24,05/06/2024 14:56,Oullins,Vénissieux,6.39,Airport
11/08/2024 18:19,11/08/2024 18:52,Móstoles,Getafe,6.76,Commute
28/10/2024 18:24,28/10/2024 18:55,Boulogne-Billancourt,Créteil,8.99,Commute
15/03/2024 13:42,15/03/2024 13:50,Lyon,Saint-Priest,0.8,Meeting
05/09/2024 23:49,06/09/2024 00:22,Getafe,Fuenlabrada,5.62,Business
23/09/2024 16:31,23/09/2024 17:02,Marseille,La Ciotat,8.67,Airport
29/11/2024 17:52,29/11/2024 18:20,Nanterre,Saint-Denis,4.63,Airport
02/09/2024 19:16,02/09/2024 19:36,Lyon,Lyon,2.89,Meeting
10/05/2024 19:22,10/05/2024 19:59,Versailles,Boulogne-Billancourt,9.84,Commute
21/02/2024 17:08,21/02/2024 17:39,Paris,Paris,6.4,Commute
17/11/2024 09:15,17/11/2024 09:34,Marseille,Martigues,2.28,Commute
05/04/2024 22:55,05/04/2024 23:50,Lyon,Oullins,17.34,Shopping
14/04/2024 23:06,14/04/2024 23:32,Unknown Location,Caluire-et-Cuire,5.24,Business
